"src/sprites/items/hatchling.png","item","Hatchling","Turtle Cove (Tidal Shallows)","chain-turtle","Hatchling — a tiny sea turtle hatchling. Step 2 of 4 in the ""Turtle Cove"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Turtle Egg, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/seaturtle.png","item","Sea Turtle","Turtle Cove (Tidal Shallows)","chain-turtle","Sea Turtle — a grown sea turtle with a patterned shell. Step 3 of 4 in the ""Turtle Cove"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Hatchling, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/islandturtle.png","item","Island Turtle","Turtle Cove (Tidal Shallows)","chain-turtle","Island Turtle — an enormous turtle with a tiny palm island on its shell. Step 4 of 4 in the ""Turtle Cove"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Sea Turtle, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/knot.png","item","Rope Knot","Harbour (Tidal Shallows)","chain-harbour","Rope Knot — a single tied rope knot. Step 1 of 7 in the ""Harbour"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/float.png","item","Net Float","Harbour (Tidal Shallows)","chain-harbour","Net Float — a glass fishing float in a rope net. Step 2 of 7 in the ""Harbour"" merge chain, so it must read as a step up: a little bigger, a little tidier, still found rather than made. One step up from the Rope Knot, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/buoy.png","item","Buoy","Harbour (Tidal Shallows)","chain-harbour","Buoy — a striped red-and-white buoy with a bell. Step 3 of 7 in the ""Harbour"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Net Float, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/anchor.png","item","Anchor","Harbour (Tidal Shallows)","chain-harbour","Anchor — an iron anchor with a coiled rope. Step 4 of 7 in the ""Harbour"" merge chain, so it must read as handsome: richer colour, a trim or a band, a faint sheen. One step up from the Buoy, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/shipwheel.png","item","Ship's Wheel","Harbour (Tidal Shallows)","chain-harbour","Ship's Wheel — a wooden ship's wheel with gold caps. Step 5 of 7 in the ""Harbour"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Anchor, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/divebell.png","item","Diving Bell","Harbour (Tidal Shallows)","chain-harbour","Diving Bell — a round copper diving bell with portholes. Step 6 of 7 in the ""Harbour"" merge chain, so it must read as a showpiece: ornate, glowing, a few floating motes of light. One step up from the Ship's Wheel, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/submarine.png","item","Submarine","Harbour (Tidal Shallows)","chain-harbour","Submarine — a round yellow submarine with portholes and a periscope. Step 7 of 7 in the ""Harbour"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Diving Bell, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/glasspebble.png","item","Glass Pebble","Sea Glass (Tidal Shallows)","chain-seaglass","Glass Pebble — a frosted blue-green glass pebble. Step 1 of 6 in the ""Sea Glass"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/seaglassbit.png","item","Sea Glass","Sea Glass (Tidal Shallows)","chain-seaglass","Sea Glass — a smooth frosted mint sea-glass piece. Step 2 of 6 in the ""Sea Glass"" merge chain, so it must read as a step up: a little bigger, a little tidier, still found rather than made. One step up from the Glass Pebble, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/glassfloat.png","item","Glass Float","Sea Glass (Tidal Shallows)","chain-seaglass","Glass Float — a round glass float with a swirl inside. Step 3 of 6 in the ""Sea Glass"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Sea Glass, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/glasslamp.png","item","Sea Glass Lamp","Sea Glass (Tidal Shallows)","chain-seaglass","Sea Glass Lamp — a lamp made of stained sea-glass pieces. Step 4 of 6 in the ""Sea Glass"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Glass Float, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/glasschime.png","item","Sea Glass Chimes","Sea Glass (Tidal Shallows)","chain-seaglass","Sea Glass Chimes — a hanging wind chime of coloured sea-glass pieces. Step 5 of 6 in the ""Sea Glass"" merge chain, so it must read as a showpiece: ornate, glowing, a few floating motes of light. One step up from the Sea Glass Lamp, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/glasscity.png","item","Glass Reef Dome","Sea Glass (Tidal Shallows)","chain-seaglass","Glass Reef Dome — an underwater glass dome city. Step 6 of 6 in the ""Sea Glass"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Sea Glass Chimes, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/urchinspine.png","item","Urchin Spine","Urchin Garden (Tidal Shallows)","chain-urchin","Urchin Spine — a single violet urchin spine. Step 1 of 4 in the ""Urchin Garden"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/urchin.png","item","Urchin","Urchin Garden (Tidal Shallows)","chain-urchin","Urchin — a round spiky violet sea urchin. Step 2 of 4 in the ""Urchin Garden"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Urchin Spine, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/starurchin.png","item","Star Urchin","Urchin Garden (Tidal Shallows)","chain-urchin","Star Urchin — a starfish with an urchin in its middle. Step 3 of 4 in the ""Urchin Garden"" merge chain, so it must read as precious: fine detailing, gold or gem accents, a soft glow around it. One step up from the Urchin, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/starfishcrown.png","item","Starfish Crown","Urchin Garden (Tidal Shallows)","chain-urchin","Starfish Crown — a crown of starfish on a gold band. Step 4 of 4 in the ""Urchin Garden"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Star Urchin, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/mantaegg.png","item","Manta Egg","Manta Glide (Tidal Shallows)","chain-manta","Manta Egg — a dark blue egg case with curly corners. Step 1 of 5 in the ""Manta Glide"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/babymanta.png","item","Baby Manta","Manta Glide (Tidal Shallows)","chain-manta","Baby Manta — a tiny manta ray. Step 2 of 5 in the ""Manta Glide"" merge chain, so it must read as clearly made, not found: neat shape, one small metal or painted detail. One step up from the Manta Egg, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/manta.png","item","Manta Ray","Manta Glide (Tidal Shallows)","chain-manta","Manta Ray — a graceful manta ray gliding. Step 3 of 5 in the ""Manta Glide"" merge chain, so it must read as handsome: richer colour, a trim or a band, a faint sheen. One step up from the Baby Manta, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/starmanta.png","item","Star Manta","Manta Glide (Tidal Shallows)","chain-manta","Star Manta — a manta with a starry back. Step 4 of 5 in the ""Manta Glide"" merge chain, so it must read as a showpiece: ornate, glowing, a few floating motes of light. One step up from the Manta Ray, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/skymanta.png","item","Sky Manta","Manta Glide (Tidal Shallows)","chain-manta","Sky Manta — a giant manta flying above the waves trailing light. Step 5 of 5 in the ""Manta Glide"" merge chain, so it must read as the crown of the chain: a small monument, radiant, unmistakably the best. One step up from the Star Manta, and its outline must be clearly different from it. Tidal Shallows palette — turquoise, coral pink, pearl white, wet sand. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
"src/sprites/items/wisp.png","item","Wisp","Cloud Bank (Aurora Reach)","chain-cloudc","Wisp — a tiny wisp of cloud. Step 1 of 7 in the ""Cloud Bank"" merge chain, so it must read as the smallest, plainest thing in its chain — tiny, humble, no decoration. Aurora Reach palette — violet, aurora teal, starlight gold, cloud white. Mobile merge-game item in the style of Travel Town: one chunky, rounded, toy-like object, soft glossy semi-3D painted rendering, bright saturated friendly colours, gentle warm key light from the upper left with one soft white highlight on the top surface, shaded side a deeper richer version of the base colour (never grey or black), a thin darker warm-brown edge line, a small soft contact shadow directly beneath. Three-quarter view from about 30 degrees above, as if sitting on a table. Isolated on a plain transparent background, centred, filling about 80% of the frame, simple bold silhouette that still reads as a 60-pixel icon. No text, no letters, no numbers, no frame, no card, no scenery, no watermark. 512x512","text, letters, numbers, watermark, signature, logo, background scenery, ground plane, frame, border, card, multiple objects, cropped, photo, photorealistic, realistic texture, grain, noise, blurry, dark, gloomy, muddy colours, neon, flat vector clip art, black outline"
